kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,bruto_bpm,inrichting,aantal_zitplaatsen,eerste_kleur,tweede_kleur,aantal_cilinders,cilinderinhoud,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,catalogusprijs,wam_verzekerd,maximale_constructiesnelheid,laadvermogen,oplegger_geremd,aanhangwagen_autonoom_geremd,aanhangwagen_middenas_geremd,aantal_staanplaatsen,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,afwijkende_maximum_snelheid,lengte,breedte,europese_voertuigcategorie,europese_voertuigcategorie_toevoeging,europese_uitvoeringcategorie_toevoeging,plaats_chassisnummer,technische_max_massa_voertuig,type,type_gasinstallatie,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,vervaldatum_tachograaf,taxi_indicator,maximum_massa_samenstelling,aantal_rolstoelplaatsen,maximum_ondersteunende_snelheid,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,vervaldatum_tachograaf_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,type_remsysteem_voertuig_code,rupsonderstelconfiguratiecode,wielbasis_voertuig_minimum,wielbasis_voertuig_maximum,lengte_voertuig_minimum,lengte_voertuig_maximum,breedte_voertuig_minimum,breedte_voertuig_maximum,hoogte_voertuig,hoogte_voertuig_minimum,hoogte_voertuig_maximum,massa_bedrijfsklaar_minimaal,massa_bedrijfsklaar_maximaal,technisch_toelaatbaar_massa_koppelpunt,maximum_massa_technisch_maximaal,maximum_massa_technisch_minimaal,subcategorie_nederland,verticale_belasting_koppelpunt_getrokken_voertuig,zuinigheidsclassificatie,registratie_datum_goedkeuring_afschrijvingsmoment_bpm,registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt,gem_lading_wrde,aerodyn_voorz,massa_alt_aandr,verl_cab_ind,aantal_passagiers_zitplaatsen_wettelijk,aanwijzingsnummer,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,fuel1_brandstof_volgnummer,fuel1_brandstof_omschrijving,fuel1_brandstofverbruik_gecombineerd,fuel1_co2_uitstoot_gecombineerd,fuel1_co2_uitstoot_gewogen,fuel1_geluidsniveau_rijdend,fuel1_geluidsniveau_stationair,fuel1_emissiecode_omschrijving,fuel1_milieuklasse_eg_goedkeuring_licht,fuel1_milieuklasse_eg_goedkeuring_zwaar,fuel1_uitstoot_deeltjes_licht,fuel1_uitstoot_deeltjes_zwaar,fuel1_nettomaximumvermogen,fuel1_nominaal_continu_maximumvermogen,fuel1_toerental_geluidsniveau,fuel1_emis_deeltjes_type1_wltp,fuel1_emissie_co2_gecombineerd_wltp,fuel1_emis_co2_gewogen_gecombineerd_wltp,fuel1_brandstof_verbruik_gecombineerd_wltp,fuel1_brandstof_verbruik_gewogen_gecombineerd_wltp,fuel1_elektrisch_verbruik_enkel_elektrisch_wltp,fuel1_actie_radius_enkel_elektrisch_wltp,fuel1_elektrisch_verbruik_extern_opladen_wltp,fuel1_actie_radius_extern_opladen_wltp,fuel1_max_vermogen_15_minuten,fuel1_netto_max_vermogen_elektrisch,fuel1_klasse_hybride_elektrisch_voertuig,fuel1_opgegeven_maximum_snelheid,fuel1_uitlaatemissieniveau,fuel1_co2_emissieklasse,fuel1_brandstofverbruik_gewogen_gecombineerd,fuel1_elektriciteitsverbruik_gewogen_gecombineerd,fuel1_actieradius_extern_oplaadbaar,fuel1_actieradius,fuel1_elektriciteitsverbruik_volledig_elektrisch,fuel2_brandstof_volgnummer,fuel2_brandstof_omschrijving,fuel2_brandstofverbruik_gecombineerd,fuel2_co2_uitstoot_gecombineerd,fuel2_co2_uitstoot_gewogen,fuel2_geluidsniveau_rijdend,fuel2_geluidsniveau_stationair,fuel2_emissiecode_omschrijving,fuel2_milieuklasse_eg_goedkeuring_licht,fuel2_milieuklasse_eg_goedkeuring_zwaar,fuel2_uitstoot_deeltjes_licht,fuel2_uitstoot_deeltjes_zwaar,fuel2_nettomaximumvermogen,fuel2_nominaal_continu_maximumvermogen,fuel2_toerental_geluidsniveau,fuel2_emis_deeltjes_type1_wltp,fuel2_emissie_co2_gecombineerd_wltp,fuel2_emis_co2_gewogen_gecombineerd_wltp,fuel2_brandstof_verbruik_gecombineerd_wltp,fuel2_brandstof_verbruik_gewogen_gecombineerd_wltp,fuel2_elektrisch_verbruik_enkel_elektrisch_wltp,fuel2_actie_radius_enkel_elektrisch_wltp,fuel2_elektrisch_verbruik_extern_opladen_wltp,fuel2_actie_radius_extern_opladen_wltp,fuel2_max_vermogen_15_minuten,fuel2_netto_max_vermogen_elektrisch,fuel2_klasse_hybride_elektrisch_voertuig,fuel2_opgegeven_maximum_snelheid,fuel2_uitlaatemissieniveau,fuel2_co2_emissieklasse,fuel2_brandstofverbruik_gewogen_gecombineerd,fuel2_elektriciteitsverbruik_gewogen_gecombineerd,fuel2_actieradius_extern_oplaadbaar,fuel2_actieradius,fuel2_elektriciteitsverbruik_volledig_elektrisch,fuel3_brandstof_volgnummer,fuel3_brandstof_omschrijving,fuel3_brandstofverbruik_gecombineerd,fuel3_co2_uitstoot_gecombineerd,fuel3_co2_uitstoot_gewogen,fuel3_geluidsniveau_rijdend,fuel3_geluidsniveau_stationair,fuel3_emissiecode_omschrijving,fuel3_milieuklasse_eg_goedkeuring_licht,fuel3_milieuklasse_eg_goedkeuring_zwaar,fuel3_uitstoot_deeltjes_licht,fuel3_uitstoot_deeltjes_zwaar,fuel3_nettomaximumvermogen,fuel3_nominaal_continu_maximumvermogen,fuel3_toerental_geluidsniveau,fuel3_emis_deeltjes_type1_wltp,fuel3_emissie_co2_gecombineerd_wltp,fuel3_emis_co2_gewogen_gecombineerd_wltp,fuel3_brandstof_verbruik_gecombineerd_wltp,fuel3_brandstof_verbruik_gewogen_gecombineerd_wltp,fuel3_elektrisch_verbruik_enkel_elektrisch_wltp,fuel3_actie_radius_enkel_elektrisch_wltp,fuel3_elektrisch_verbruik_extern_opladen_wltp,fuel3_actie_radius_extern_opladen_wltp,fuel3_max_vermogen_15_minuten,fuel3_netto_max_vermogen_elektrisch,fuel3_klasse_hybride_elektrisch_voertuig,fuel3_opgegeven_maximum_snelheid,fuel3_uitlaatemissieniveau,fuel3_co2_emissieklasse,fuel3_brandstofverbruik_gewogen_gecombineerd,fuel3_elektriciteitsverbruik_gewogen_gecombineerd,fuel3_actieradius_extern_oplaadbaar,fuel3_actieradius,fuel3_elektriciteitsverbruik_volledig_elektrisch,export_status
00GKV6,Personenauto,TOYOTA,TOYOTA YARIS,20270715,20180629,2084,MPV,5,ZWART,Niet geregistreerd,3,998,955,1440,1055,527,750,20080714,20080714,Geen verstrekking in Open Data,13975,Ja,,,,,,,2,4,,,,,,M1,,,r. op bodemplaat by voorzitting,1440,XP9F(A),,e11*2001/116*0249*01,KSP90(G),KSP90L-CGMRKW(1B),1,0.05,246,Nee,Ja,,Nee,2190,,,2026,Logisch,00,Ja,2027-07-15T00:00:00.000,2018-06-29T00:00:00.000,2008-07-14T00:00:00.000,2008-07-14T00:00:00.000,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,5.40,127,,70,80,4,70/220*2003/76B,,,,51.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GKZ8,Personenauto,TOYOTA,TOYOTA AYGO,20270304,20260730,932,hatchback,4,ZWART,Niet geregistreerd,3,998,805,1190,905,,,20080829,20080829,Geen verstrekking in Open Data,11550,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMGKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2026,Onlogisch,04,Ja,2027-03-04T00:00:00.000,2026-07-30T00:00:00.000,2008-08-29T00:00:00.000,2008-08-29T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLD5,Personenauto,TOYOTA,TOYOTA AYGO,20270706,20221219,295,hatchback,4,GRIJS,Niet geregistreerd,3,998,775,1180,875,,,20080721,20080721,Geen verstrekking in Open Data,9120,Ja,,,,,,,2,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1180,AB1,,e11*2001/116*0236*05,KGB10(G),KGB10L-AGMRKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2026,Logisch,00,Ja,2027-07-06T00:00:00.000,2022-12-19T00:00:00.000,2008-07-21T00:00:00.000,2008-07-21T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLK1,Personenauto,TOYOTA,TOYOTA AYGO,20270820,20231115,373,hatchback,4,ZWART,Niet geregistreerd,3,998,780,1190,880,,,20080719,20080719,Geen verstrekking in Open Data,9420,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMRKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2026,Logisch,00,Ja,2027-08-20T00:00:00.000,2023-11-15T00:00:00.000,2008-07-19T00:00:00.000,2008-07-19T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLN3,Personenauto,TOYOTA,TOYOTA YARIS,20270124,20260620,1843,MPV,5,ZWART,Niet geregistreerd,3,998,955,1440,1055,527,750,20080731,20080731,Geen verstrekking in Open Data,13055,Ja,,,,,,,4,4,,,,,,M1,,,r. op bodemplaat by voorzitting,1440,XP9F(A),,e11*2001/116*0249*02,KSP90(H),KSP90L-CHMRKW(4C),0,0.05,246,Nee,Nee,,Nee,2190,,,2026,Logisch,00,Ja,2027-01-24T00:00:00.000,2026-06-20T00:00:00.000,2008-07-31T00:00:00.000,2008-07-31T00:00:00.000,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,5.40,127,,,80,4,70/220*2003/76B,,,,51.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLN5,Personenauto,TOYOTA,TOYOTA AYGO,20261120,20230322,932,hatchback,4,GRIJS,Niet geregistreerd,3,998,805,1190,905,,,20080723,20080723,Geen verstrekking in Open Data,11550,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMGKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2025,Logisch,00,Nee,2026-11-20T00:00:00.000,2023-03-22T00:00:00.000,2008-07-23T00:00:00.000,2008-07-23T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLR3,Personenauto,TOYOTA,TOYOTA AYGO,20270523,20200215,373,hatchback,4,GRIJS,Niet geregistreerd,3,998,780,1190,880,,,20080728,20080728,Geen verstrekking in Open Data,9420,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMRKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2026,Logisch,00,Ja,2027-05-23T00:00:00.000,2020-02-15T00:00:00.000,2008-07-28T00:00:00.000,2008-07-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLX2,Personenauto,TOYOTA,TOYOTA YARIS,20261001,20190620,1583,MPV,5,BLAUW,Niet geregistreerd,3,998,955,1440,1055,527,750,20080723,20080723,Geen verstrekking in Open Data,12064,Ja,,,,,,,4,4,,,,,,M1,,,r. op bodemplaat by voorzitting,1440,XP9F(A),,e11*2001/116*0249*02,KSP90(H),KSP90L-CHMRKW(4C),0,0.05,246,Nee,Nee,,Nee,2190,,,2025,Logisch,00,Ja,2026-10-01T00:00:00.000,2019-06-20T00:00:00.000,2008-07-23T00:00:00.000,2008-07-23T00:00:00.000,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,5.40,127,,,80,4,70/220*2003/76B,,,,51.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GLX3,Personenauto,TOYOTA,TOYOTA AYGO,20241007,,751,hatchback,4,ROOD,Niet geregistreerd,3,998,795,1180,895,,,20080829,20080829,Geen verstrekking in Open Data,10860,Nee,,,,,,,2,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1180,AB1,,e11*2001/116*0236*05,KGB10(G),KGB10L-AGMGKW(1F),0,0.06,234,Ja,Nee,,Nee,,,,2024,Geen oordeel,07,Nee,2024-10-07T00:00:00.000,,2008-08-29T00:00:00.000,2008-08-29T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GND1,Personenauto,TOYOTA,TOYOTA AURIS,20260202,,5484,hatchback,5,GRIJS,Niet geregistreerd,4,1598,1235,1750,1335,450,1300,20080808,20080808,Geen verstrekking in Open Data,24970,Nee,,,,,,,4,4,,,,422,,M1,,,op bodemplaat by r. voorzitting,1750,,,e11*2001/116*0305*00,ZRE151(H),ZRE151L-DHMNKW(1A),0,0.07,260,Ja,Nee,,Nee,3050,,,2025,Logisch,00,Nee,2026-02-02T00:00:00.000,,2008-08-08T00:00:00.000,2008-08-08T00:00:00.000,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,7.10,166,,70,79,4,70/220*2003/76B,,,,91.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GND2,Personenauto,TOYOTA,TOYOTA AYGO,20270726,20110610,1055,hatchback,4,BLAUW,Niet geregistreerd,3,998,795,1180,895,,,20080726,20080726,Geen verstrekking in Open Data,12020,Ja,,,,,,,2,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1180,AB1,,e11*2001/116*0236*05,KGB10(G),KGB10L-AGMGKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2026,Logisch,00,Ja,2027-07-26T00:00:00.000,2011-06-10T00:00:00.000,2008-07-26T00:00:00.000,2008-07-26T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GNR2,Personenauto,TOYOTA,TOYOTA AYGO,20261106,20201109,1124,hatchback,4,ZWART,Niet geregistreerd,3,998,805,1190,905,,,20080815,20080815,Geen verstrekking in Open Data,12281,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMGKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2025,Logisch,00,Ja,2026-11-06T00:00:00.000,2020-11-09T00:00:00.000,2008-08-15T00:00:00.000,2008-08-15T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GNV2,Personenauto,TOYOTA,TOYOTA LAND CRUISER (120SERIES),20270826,20170127,29569,stationwagen,5,ZWART,Niet geregistreerd,4,2982,1935,2850,2035,750,2800,20080818,20080818,Geen verstrekking in Open Data,73180,Ja,,,,,,,5,4,,,,,,M1,,G,tegen r. balk a. vooras,2850,,,e6*2001/116*0089*05,KDJ120(K),KDJ120L-GKAEYW(9F),0,0.06,279,Nee,Nee,,Nee,5650,,,2026,Logisch,00,Ja,2027-08-26T00:00:00.000,2017-01-27T00:00:00.000,2008-08-18T00:00:00.000,2008-08-18T00:00:00.000,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Diesel,9.00,238,,,77,4,70/220*2003/76B,,0.04000,,127.00,,2550,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GNV3,Personenauto,TOYOTA,TOYOTA AYGO,20260822,20260114,678,hatchback,4,GRIJS,Niet geregistreerd,3,998,805,1190,905,,,20080811,20080811,Geen verstrekking in Open Data,10580,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMGKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2025,Logisch,00,Ja,2026-08-22T00:00:00.000,2026-01-14T00:00:00.000,2008-08-11T00:00:00.000,2008-08-11T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GNZ9,Personenauto,TOYOTA,TOYOTA AVENSIS,20250818,,7673,stationwagen,5,GRIJS,Niet geregistreerd,4,1998,1340,1895,1440,500,1400,20080806,20080806,Geen verstrekking in Open Data,32190,Nee,,,,,,,4,4,,,,,,M1,,,midden tegen schutbord onder motorkap,1895,,,e11*2001/116*0196*08,AZT250(W),AZT250L-AWMEHW(1J),0,0.08,270,Ja,Nee,,Nee,3295,,,2024,Logisch,00,Nee,2025-08-18T00:00:00.000,,2008-08-06T00:00:00.000,2008-08-06T00:00:00.000,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,8.10,193,,,81,4,70/220*2003/76B,,,,108.00,,4275,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GPB1,Personenauto,TOYOTA,TOYOTA YARIS,20270806,20181116,3584,MPV,5,GRIJS,Niet geregistreerd,4,1298,1000,1480,1100,550,750,20080806,20080806,Geen verstrekking in Open Data,17725,Ja,,,,,,,4,4,,,,,,M1,,,r. op bodemplaat by voorzitting,1480,XP9F(A),,e11*2001/116*0249*02,SCP90(H),SCP90L-CHGGKW(1C),0,0.06,246,Nee,Nee,,Nee,2230,,,2026,Logisch,00,Ja,2027-08-06T00:00:00.000,2018-11-16T00:00:00.000,2008-08-06T00:00:00.000,2008-08-06T00:00:00.000,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,5.80,136,,,82,4,70/220*2003/76B,,,,64.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
00GPF8,Personenauto,TOYOTA,TOYOTA AYGO,20270410,20240227,678,hatchback,4,BLAUW,Niet geregistreerd,3,998,805,1190,905,,,20080808,20080808,Geen verstrekking in Open Data,10580,Ja,,,,,,,4,4,,,,341,,M1,,,r. op bodemplaat by voorzitting,1190,AB1,,e11*2001/116*0236*05,KGB10(H),KGB10L-AHMGKW(1F),0,0.06,234,Nee,Nee,,Nee,,,,2026,Onlogisch,04,Ja,2027-04-10T00:00:00.000,2024-02-27T00:00:00.000,2008-08-08T00:00:00.000,2008-08-08T00:00:00.000,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1,Benzine,4.60,108,,70,83,4,70/220*2003/76B,,,,50.00,,4500,,,,,,,,,,,,,,EURO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok
